ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8179481	0.0015216	9.78e-05	1.25e+01	1.64762	1.37662553	HLA-DRA///HLA-DQA1	major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1
8004081	0.0004514	1.24e-05	-1.97e+01	4.06439	-1.37617547	ZFP3	ZFP3 zinc finger protein
8002882	0.0004237	1.11e-05	2.01e+01	4.18847	1.37526367	CHST6	carbohydrate sulfotransferase 6
8003298	0.0004102	1.05e-05	-2.04e+01	4.25741	-1.37347198	SLC7A5	solute carrier family 7 member 5
8103240	0.0008304	3.52e-05	-1.56e+01	2.85152	-1.37295291	ANXA2P1	annexin A2 pseudogene 1
8123893	0.0008802	3.86e-05	1.53e+01	2.74474	1.37290053	MAK	male germ cell associated kinase
8026063	0.0009051	4.03e-05	1.52e+01	2.69363	1.37188162	MAST1	microtubule associated serine/threonine kinase 1
7959016	0.0005008	1.48e-05	1.89e+01	3.86454	1.37057128	LINC00173	long intergenic non-protein coding RNA 173
8025984	0.0014803	9.30e-05	1.26e+01	1.70723	1.37025231	ZNF844	zinc finger protein 844
8020903	0.0004509	1.23e-05	-1.97e+01	4.07754	-1.36820761	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
8134257	0.0014118	8.59e-05	-1.29e+01	1.80121	-1.36787781	GNG11	G protein subunit gamma 11
8147145	0.0009761	4.61e-05	-1.47e+01	2.53527	-1.36774505	ATP6V0D2	ATPase H+ transporting V0 subunit d2
8101260	0.0004475	1.21e-05	-1.98e+01	4.08881	-1.36755589	ANTXR2	anthrax toxin receptor 2
8157800	0.0090132	1.45e-03	-6.78	-1.55766	-1.36698476	MIR181A2	microRNA 181a-2
7913216	0.0003922	9.62e-06	-2.08e+01	4.35598	-1.36499061	PLA2G2A	phospholipase A2 group IIA
8019541	0.006384	8.83e-04	-7.60	-0.9698	-1.36405637	ZNF750	zinc finger protein 750
8101304	0.0003556	7.94e-06	-2.17e+01	4.57532	-1.36340851	RASGEF1B	RasGEF domain family member 1B
7919146	0.0035163	3.54e-04	9.37	0.12014	1.36198907	LOC102725104///ANKRD20A12P///ANKRD20A8P	putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A12, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene
8013622	0.0017586	1.24e-04	1.19e+01	1.36986	1.36154921	SGK494///SPAG5	uncharacterized serine/threonine-protein kinase SgK494///sperm associated antigen 5
8042843	0.0004233	1.10e-05	2.02e+01	4.19946	1.35934428	WDR54	WD repeat domain 54
7969574	0.00445	5.01e-04	-8.66	-0.2952	-1.35877546	MIR622///KRT18	microRNA 622///keratin 18
8127425	0.0003979	9.85e-06	-2.07e+01	4.32888	-1.35848109	LMBRD1	LMBR1 domain containing 1
7932498	0.000408	1.03e-05	2.05e+01	4.27422	1.35806873	SKIDA1///SKIDA1///LOC219688	SKI/DACH domain containing 1///SKI/DACH domain containing 1///uncharacterized LOC219688
7926368	0.0003743	8.78e-06	-2.12e+01	4.46036	-1.35757268	VIM	vimentin
8161839	0.0005947	1.97e-05	-1.78e+01	3.53023	-1.35695924	NMRK1	nicotinamide riboside kinase 1
8113800	0.000383	9.18e-06	-2.10e+01	4.40881	-1.35695092	FBN2	fibrillin 2
8166202	0.0004001	9.99e-06	2.06e+01	4.3126	1.3568881	GRPR	gastrin releasing peptide receptor
8157650	0.0005009	1.48e-05	1.89e+01	3.86306	1.35626369	PTGS1	prostaglandin-endoperoxide synthase 1
8121838	0.0006632	2.39e-05	-1.70e+01	3.30245	-1.35560431	TPD52L1	tumor protein D52-like 1
8025478	0.0005686	1.79e-05	1.82e+01	3.64014	1.35527103	ZNF559-ZNF177///ZNF559	ZNF559-ZNF177 readthrough///zinc finger protein 559
8118111	0.0013836	8.33e-05	1.29e+01	1.83827	1.35352694	HCP5	HLA complex P5 (non-protein coding)
8058869	0.0004105	1.05e-05	-2.04e+01	4.25362	-1.35327396	TNS1	tensin 1
8149485	0.0003864	9.44e-06	2.09e+01	4.3771	1.35317697	MTMR7	myotubularin related protein 7
8036302	0.0004533	1.25e-05	1.97e+01	4.05828	1.35306652	LINC00665	long intergenic non-protein coding RNA 665
8039462	0.0041136	4.48e-04	8.88	-0.16123	1.35188097	COX6B2	cytochrome c oxidase subunit 6B2
7961626	0.0007475	2.95e-05	1.63e+01	3.05952	1.35167553	SLCO1A2	solute carrier organic anion transporter family member 1A2
8051993	0.0013887	8.39e-05	1.29e+01	1.82978	1.35086594	PIGF	phosphatidylinositol glycan anchor biosynthesis class F
7977646	0.0017508	1.23e-04	1.19e+01	1.38024	1.35065091	ZNF219	zinc finger protein 219
8082165	0.0011386	6.11e-05	-1.39e+01	2.20347	-1.35020179	KALRN	kalirin, RhoGEF kinase
8144378	0.0003847	9.34e-06	2.09e+01	4.38926	1.34953255	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5
7923233	0.0005573	1.74e-05	1.83e+01	3.67236	1.34903193	KIF21B	kinesin family member 21B
7977270	0.0015085	9.65e-05	-1.25e+01	1.66362	-1.34902499	LOC388022	uncharacterized LOC388022
7983650	0.0015085	9.65e-05	1.25e+01	1.66354	1.34734356	SLC27A2	solute carrier family 27 member 2
8117458	0.0004788	1.35e-05	1.93e+01	3.96926	1.34674739	BTN3A1	butyrophilin subfamily 3 member A1
8127065	0.0045351	5.18e-04	-8.59	-0.33468	-1.3465723	GSTA2	glutathione S-transferase alpha 2
7957452	0.0017468	1.22e-04	-1.19e+01	1.3845	-1.34597755	ALX1	ALX homeobox 1
8095585	0.000361	8.16e-06	-2.16e+01	4.54323	-1.34565809	SLC4A4	solute carrier family 4 member 4
8066513	0.0006708	2.44e-05	-1.70e+01	3.27817	-1.34491317	SDC4///ROS1	syndecan 4///ROS proto-oncogene 1, receptor tyrosine kinase
8162254	0.0007235	2.78e-05	-1.65e+01	3.12918	-1.34490345	DIRAS2	DIRAS family GTPase 2
8114050	0.0004237	1.11e-05	-2.01e+01	4.1876	-1.34477356	SEPT8	septin 8
8151223	0.0005543	1.72e-05	1.83e+01	3.68433	1.34410194	SLCO5A1	solute carrier organic anion transporter family member 5A1
8120402	0.0010899	5.67e-05	-1.41e+01	2.29161	-1.34402218	BAG2	BCL2 associated athanogene 2
7969613	0.0004237	1.11e-05	-2.02e+01	4.19418	-1.34353919	GPC6	glypican 6
7926708	0.000608	2.05e-05	1.76e+01	3.48101	1.34237857	THNSL1	threonine synthase like 1
8143534	0.0005974	1.98e-05	-1.78e+01	3.52261	-1.34212549	KEL	Kell blood group, metallo-endopeptidase
8146625	0.0076061	1.14e-03	7.16	-1.27518	1.34196006	NKAIN3	Na+/K+ transporting ATPase interacting 3
8127854	0.0005704	1.80e-05	-1.81e+01	3.63527	-1.34128977	ME1	malic enzyme 1
8079433	0.002732	2.43e-04	-1.02e+01	0.56829	-1.34126324	PTH1R	parathyroid hormone 1 receptor
8097717	0.0005509	1.71e-05	-1.83e+01	3.69538	-1.34036484	ARHGAP10	Rho GTPase activating protein 10
8165945	0.0006119	2.08e-05	1.76e+01	3.46591	1.34016786	CLDN34	claudin 34
7968976	0.0010257	5.04e-05	-1.45e+01	2.43008	-1.3393324	LRCH1	leucine rich repeats and calponin homology domain containing 1
8085556	0.0003688	8.49e-06	-2.14e+01	4.49862	-1.33873647	SH3BP5	SH3 domain binding protein 5
8133770	0.0005348	1.61e-05	-1.86e+01	3.76098	-1.33812157	CCDC146	coiled-coil domain containing 146
8022831	0.00602	8.08e-04	-7.76	-0.86451	-1.33793239	CCDC178	coiled-coil domain containing 178
8111739	0.0027032	2.38e-04	-1.02e+01	0.59088	-1.33786947	FYB	FYN binding protein
8109843	0.000911	4.12e-05	1.51e+01	2.66892	1.33769316	DOCK2	dedicator of cytokinesis 2
7997139	0.000832	3.54e-05	-1.56e+01	2.84652	-1.33705791	CALB2	calbindin 2
8015590	0.0004275	1.14e-05	2.00e+01	4.16117	1.33655448	STAT5B	signal transducer and activator of transcription 5B
7969596	0.000618	2.12e-05	-1.75e+01	3.44167	-1.33600485	GPC5	glypican 5
8131803	0.0004065	1.03e-05	-2.05e+01	4.28035	-1.33522039	IL6	interleukin 6
7983360	0.0006596	2.35e-05	-1.71e+01	3.32285	-1.33518387	B2M	beta-2-microglobulin
8156919	0.0005233	1.57e-05	1.87e+01	3.79202	1.33514108	MURC	muscle related coiled-coil protein
8146000	0.0003656	8.41e-06	-2.14e+01	4.51003	-1.33441698	ADAM9	ADAM metallopeptidase domain 9
8030094	0.005478	6.95e-04	8.03	-0.6851	1.33428921	FUT2	fucosyltransferase 2
8179731	0.000414	1.06e-05	2.03e+01	4.24011	1.33422885	HLA-C///HLA-B///HLA-C///HLA-B	major histocompatibility complex, class I, C///major histocompatibility complex, class I, B///major histocompatibility complex, class I, C///major histocompatibility complex, class I, B
8055239	0.0008217	3.43e-05	-1.57e+01	2.88191	-1.33379119	CFC1B///CFC1	cripto, FRL-1, cryptic family 1B///cripto, FRL-1, cryptic family 1
8101828	0.0003546	7.86e-06	-2.17e+01	4.58627	-1.33230327	TSPAN5	tetraspanin 5
8037888	0.0004988	1.46e-05	1.90e+01	3.87521	1.33210753	SLC8A2	solute carrier family 8 member A2
8163109	0.0019876	1.50e-04	1.13e+01	1.13689	1.33193102	FRRS1L	ferric chelate reductase 1 like
7935510	0.0004808	1.37e-05	1.93e+01	3.95396	1.33102517	MORN4	MORN repeat containing 4
7916747	0.0003743	8.79e-06	-2.12e+01	4.45895	-1.33094953	JAK1	Janus kinase 1
8112980	0.0003743	8.77e-06	-2.12e+01	4.46164	-1.33002195	EDIL3	EGF like repeats and discoidin domains 3
7931643	0.0009848	4.67e-05	-1.47e+01	2.51996	-1.32958005	CYP2E1	cytochrome P450 family 2 subfamily E member 1
7960682	0.0005934	1.95e-05	1.78e+01	3.54038	1.32879622	PIANP	PILR alpha associated neural protein
8111892	0.0007414	2.89e-05	1.63e+01	3.08106	1.32857524	OXCT1	3-oxoacid CoA-transferase 1
7958466	0.0004307	1.15e-05	2.00e+01	4.14836	1.3272878	ACACB	acetyl-CoA carboxylase beta
8093053	0.0004613	1.28e-05	1.95e+01	4.03043	1.3263394	TFRC	transferrin receptor
8148553	0.0024087	2.01e-04	-1.06e+01	0.79246	-1.32573227	LY6K	lymphocyte antigen 6 complex, locus K
8152512	0.0114496	2.05e-03	-6.24	-1.97139	-1.32551018	TNFRSF11B	TNF receptor superfamily member 11b
8169272	0.0004587	1.27e-05	-1.96e+01	4.03816	-1.32423882	ATG4A	autophagy related 4A cysteine peptidase
8005267	0.0007535	2.99e-05	-1.62e+01	3.04262	-1.32396604	RAI1	retinoic acid induced 1
7951535	0.0005562	1.73e-05	-1.83e+01	3.67828	-1.32371598	KDELC2	KDEL motif containing 2
8114900	0.0010899	5.66e-05	1.41e+01	2.29433	1.32262781	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta
7958784	0.0004042	1.01e-05	-2.06e+01	4.29527	-1.32100362	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)
7961365	0.0004146	1.07e-05	2.03e+01	4.23567	1.32057541	MANSC1	MANSC domain containing 1
8018114	0.000574	1.84e-05	1.80e+01	3.60886	1.31960826	SDK2	sidekick cell adhesion molecule 2
8026830	0.0004821	1.37e-05	1.92e+01	3.94669	1.318847	FCHO1	FCH domain only 1
7990333	0.0011386	6.11e-05	-1.39e+01	2.20353	-1.3188221	CYP11A1	cytochrome P450 family 11 subfamily A member 1
7972890	0.0006933	2.59e-05	1.67e+01	3.20937	1.31879137	GRTP1	growth hormone regulated TBC protein 1
7952673	0.0056319	7.24e-04	-7.96	-0.73395	-1.31764478	FLJ45950	FLJ45950 protein
8070411	0.0005761	1.87e-05	1.80e+01	3.59118	1.31706332	B3GALT5-AS1	B3GALT5 antisense RNA 1
7953775	0.0007418	2.91e-05	-1.63e+01	3.07588	-1.31701224	A2ML1	alpha-2-macroglobulin like 1
7976698	0.0004251	1.12e-05	2.01e+01	4.17686	1.3161074	EML1	echinoderm microtubule associated protein like 1
8018864	0.0012545	7.14e-05	-1.34e+01	2.02024	-1.31583811	SOCS3	suppressor of cytokine signaling 3
7958666	0.0015361	9.92e-05	1.25e+01	1.63154	1.31552794	FAM216A	family with sequence similarity 216 member A
7943263	0.00048	1.36e-05	-1.93e+01	3.96046	-1.31473238	AMOTL1	angiomotin like 1
7999468	0.0006414	2.25e-05	1.73e+01	3.3747	1.31465427	LITAF	lipopolysaccharide induced TNF factor
8158183	0.0004759	1.33e-05	1.94e+01	3.98408	1.31317085	DNM1	dynamin 1
8013329	0.0041724	4.57e-04	-8.84	-0.18522	-1.31254366	SNORD3D///SNORD3C///SNORD3B-2///SNORD3A///SNORD3B-1	small nucleolar RNA, C/D box 3D///small nucleolar RNA, C/D box 3C///small nucleolar RNA, C/D box 3B-2///small nucleolar RNA, C/D box 3A///small nucleolar RNA, C/D box 3B-1
8059470	0.0005759	1.86e-05	-1.80e+01	3.59707	-1.31177785	IRS1	insulin receptor substrate 1
7930921	0.0004981	1.45e-05	-1.90e+01	3.88045	-1.31169104	BAG3	BCL2 associated athanogene 3
7903393	0.0022183	1.77e-04	-1.10e+01	0.94676	-1.31151948	S1PR1	sphingosine-1-phosphate receptor 1
7930980	0.0013258	7.75e-05	-1.32e+01	1.92368	-1.31077275	PLPP4	phospholipid phosphatase 4
8002830	0.0027881	2.51e-04	1.01e+01	0.53091	1.31066284	LDHD	lactate dehydrogenase D
8160260	0.0005018	1.49e-05	-1.89e+01	3.85492	-1.31040995	BNC2	basonuclin 2
7996219	0.0006195	2.13e-05	1.75e+01	3.43698	1.30969673	NDRG4	NDRG family member 4
8109149	0.0005652	1.78e-05	1.82e+01	3.64924	1.30967099	PCYOX1L	prenylcysteine oxidase 1 like
7918878	0.0011937	6.61e-05	-1.36e+01	2.1111	-1.30915781	CASQ2	calsequestrin 2
8091306	0.002073	1.60e-04	-1.12e+01	1.06243	-1.30878416	PLSCR4	phospholipid scramblase 4
8016455	0.0019722	1.48e-04	-1.14e+01	1.15318	-1.30854139	MIR10A	microRNA 10a
8100870	0.0006113	2.07e-05	-1.76e+01	3.46922	-1.30840511	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3
8101322	0.0006667	2.42e-05	-1.70e+01	3.29235	-1.30782013	MOP-1	MOP-1
8126382	0.0003855	9.38e-06	2.09e+01	4.38528	1.30746366	C6orf132	chromosome 6 open reading frame 132
7933672	0.0012889	7.42e-05	-1.33e+01	1.97382	-1.30650078	PCDH15	protocadherin related 15
7952046	0.0005435	1.65e-05	1.85e+01	3.73506	1.30546352	MPZL2	myelin protein zero like 2
7927631	0.0004403	1.19e-05	-1.99e+01	4.11546	-1.30493608	DKK1	dickkopf WNT signaling pathway inhibitor 1
8169240	0.0008228	3.44e-05	1.57e+01	2.87852	1.30458088	PRPS1	phosphoribosyl pyrophosphate synthetase 1
8006063	0.0016982	1.17e-04	1.20e+01	1.43759	1.30430043	ANKRD13B	ankyrin repeat domain 13B
7927915	0.0051509	6.34e-04	8.20	-0.57634	1.30413808	STOX1	storkhead box 1
7948274	0.0011571	6.27e-05	1.38e+01	2.17411	1.30325966	UBE2L6	ubiquitin conjugating enzyme E2 L6
8117321	0.0032067	3.06e-04	-9.68	0.29272	-1.30323895	TRIM38	tripartite motif containing 38
8173059	0.0003839	9.29e-06	2.10e+01	4.3959	1.30284769	WNK3	WNK lysine deficient protein kinase 3
8000963	0.000594	1.96e-05	1.78e+01	3.53506	1.30281122	STX1B	syntaxin 1B
7971486	0.0060795	8.20e-04	-7.73	-0.88225	-1.30248497	KIAA0226L	KIAA0226 like
7984353	0.0008741	3.81e-05	-1.54e+01	2.75849	-1.30233882	SMAD6	SMAD family member 6
8000772	0.001363	8.09e-05	1.30e+01	1.87202	1.30186573	FAM57B	family with sequence similarity 57 member B
8101031	0.0009321	4.29e-05	1.50e+01	2.62074	1.30165815	CDKL2	cyclin dependent kinase like 2
8044225	0.0011909	6.58e-05	-1.36e+01	2.11654	-1.3014906	SULT1C4	sulfotransferase family 1C member 4
7949503	0.0010267	5.06e-05	-1.45e+01	2.42709	-1.3013236	EFEMP2	EGF containing fibulin like extracellular matrix protein 2
7926596	0.0012278	6.89e-05	-1.35e+01	2.06128	-1.30126634	COMMD3-BMI1///COMMD3	COMMD3-BMI1 readthrough///COMM domain containing 3
8051762	0.0004141	1.07e-05	-2.03e+01	4.23825	-1.30103392	SLC8A1	solute carrier family 8 member A1
8009075	0.000826	3.47e-05	-1.57e+01	2.87057	-1.3007773	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
8144712	0.0005707	1.80e-05	-1.81e+01	3.63238	-1.30026519	KIAA1456	KIAA1456
8169158	0.0007417	2.90e-05	-1.63e+01	3.07773	-1.29832625	CXorf57	chromosome X open reading frame 57
8083839	0.0012504	7.11e-05	1.34e+01	2.02555	1.29661038	GPR160	G protein-coupled receptor 160
7972231	0.0004808	1.37e-05	1.93e+01	3.95344	1.29561024	SLITRK1	SLIT and NTRK like family member 1
8121712	0.001241	7.02e-05	1.34e+01	2.04088	1.29515569	SLC35F1	solute carrier family 35 member F1
7989501	0.0016717	1.14e-04	-1.21e+01	1.46476	-1.29479575	CA12	carbonic anhydrase 12
7907160	0.0008165	3.40e-05	-1.58e+01	2.8914	-1.29454829	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
8143629	0.0005707	1.81e-05	1.81e+01	3.62894	1.29270281	OR2A9P///OR2A20P	olfactory receptor family 2 subfamily A member 9 pseudogene///olfactory receptor family 2 subfamily A member 20 pseudogene
8068697	0.0016439	1.11e-04	1.21e+01	1.49492	1.29050692	MX2	MX dynamin like GTPase 2
8116372	0.0003976	9.83e-06	2.07e+01	4.33134	1.28952548	RNF130	ring finger protein 130
8047784	0.0014686	9.15e-05	1.27e+01	1.72659	1.28898633	ZDBF2	zinc finger DBF-type containing 2
8104107	0.0004203	1.09e-05	-2.02e+01	4.21025	-1.28883902	TRIML2	tripartite motif family like 2
7990309	0.0004826	1.39e-05	-1.92e+01	3.93672	-1.28872741	STRA6	stimulated by retinoic acid 6
7974895	0.0212133	4.88e-03	-5.05	-3.00112	-1.28849844	LINC00643	long intergenic non-protein coding RNA 643
8018754	0.0006013	2.02e-05	-1.77e+01	3.50165	-1.28713173	CYGB	cytoglobin
8050507	0.0007814	3.16e-05	1.60e+01	2.98042	1.28498396	WDR35	WD repeat domain 35
7995895	0.0006686	2.43e-05	-1.70e+01	3.28501	-1.28404761	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1
7977621	0.0003976	9.82e-06	-2.07e+01	4.33211	-1.28401634	NDRG2	NDRG family member 2
7907572	0.0013836	8.34e-05	-1.29e+01	1.83706	-1.28256291	PAPPA2	pappalysin 2
7938100	0.0009065	4.05e-05	-1.52e+01	2.68743	-1.28248268	SMPD1	sphingomyelin phosphodiesterase 1
8146285	0.0006113	2.07e-05	-1.76e+01	3.46988	-1.28228446	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase
7962794	0.0009056	4.04e-05	-1.52e+01	2.69063	-1.28199503	ZNF641	zinc finger protein 641
8042326	0.0014218	8.70e-05	1.28e+01	1.78691	1.28052634	CEP68	centrosomal protein 68
7922525	0.0004906	1.42e-05	1.91e+01	3.90899	1.28020803	ASTN1	astrotactin 1
7930162	0.0003976	9.80e-06	-2.07e+01	4.33423	-1.28017093	WBP1L	WW domain binding protein 1-like
8168395	0.0004916	1.42e-05	1.91e+01	3.90558	1.27993116	CDX4	caudal type homeobox 4
7903632	0.0003976	9.82e-06	2.07e+01	4.33191	1.27928482	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
7948354	0.0010325	5.13e-05	1.44e+01	2.41038	1.27907762	GLYATL2	glycine-N-acyltransferase like 2
8175261	0.0093517	1.53e-03	-6.69	-1.62562	-1.27744502	MIR503	microRNA 503
8150318	0.0006522	2.30e-05	1.72e+01	3.34774	1.27717732	FGFR1	fibroblast growth factor receptor 1
8156571	0.0035056	3.52e-04	-9.38	0.12522	-1.27705833	MIR27B///C9orf3	microRNA 27b///chromosome 9 open reading frame 3
7919606	0.0007008	2.65e-05	-1.67e+01	3.18382	-1.27658563	HIST2H2BF///HIST2H2BA///HIST2H2BE	histone cluster 2, H2bf///histone cluster 2, H2ba (pseudogene)///histone cluster 2, H2be
8109612	0.001023	5.02e-05	-1.45e+01	2.43545	-1.27641289	ADRA1B	adrenoceptor alpha 1B
8154012	0.0005707	1.81e-05	-1.81e+01	3.6288	-1.27626993	KANK1	KN motif and ankyrin repeat domains 1
8086222	0.0009325	4.32e-05	1.50e+01	2.61107	1.27610773	SCN5A	sodium voltage-gated channel alpha subunit 5
8063156	0.0004105	1.05e-05	2.04e+01	4.25242	1.27473567	CD40	CD40 molecule
7929624	0.0031238	2.94e-04	9.77	0.33987	1.27453352	PGAM4///PGAM1	phosphoglycerate mutase family member 4///phosphoglycerate mutase 1
7985147	0.0007352	2.85e-05	-1.64e+01	3.10021	-1.27304478	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
8047538	0.0004237	1.11e-05	-2.01e+01	4.1896	-1.27249893	BMPR2	bone morphogenetic protein receptor type 2
7926609	0.0006604	2.37e-05	-1.71e+01	3.31596	-1.27056528	COMMD3-BMI1///BMI1///COMMD3-BMI1///BMI1	COMMD3-BMI1 readthrough///BMI1 proto-oncogene, polycomb ring finger///COMMD3-BMI1 readthrough///BMI1 proto-oncogene, polycomb ring finger
8148435	0.001241	7.00e-05	-1.34e+01	2.04276	-1.2699605	WISP1	WNT1 inducible signaling pathway protein 1
8151684	0.0004275	1.14e-05	2.00e+01	4.16349	1.26967791	MMP16	matrix metallopeptidase 16
8062041	0.0008621	3.71e-05	-1.55e+01	2.79054	-1.26945231	ACSS2	acyl-CoA synthetase short-chain family member 2
7918064	0.0004201	1.09e-05	-2.02e+01	4.21231	-1.26876148	COL11A1	collagen type XI alpha 1 chain
7985450	0.0025519	2.20e-04	1.04e+01	0.68687	1.26855278	LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	golgin subfamily A member 6-like protein 4///golgin A6 family-like 3///golgin A6 family-like 10///golgin A6 family-like 4///golgin A6 family-like 17, pseudogene///golgin A6 family-like 9///golgin A6 family-like 5, pseudogene
8104314	0.0006808	2.51e-05	1.69e+01	3.24624	1.2681438	IRX1	iroquois homeobox 1
8070010	0.0004246	1.12e-05	-2.01e+01	4.18198	-1.26799496	SYNJ1	synaptojanin 1
8115327	0.0005495	1.69e-05	-1.84e+01	3.70613	-1.26782284	SPARC	secreted protein acidic and cysteine rich
7992147	0.000617	2.12e-05	1.75e+01	3.44583	1.2647695	CACNA1H	calcium voltage-gated channel subunit alpha1 H
8092578	0.0007369	2.87e-05	-1.64e+01	3.09278	-1.26389625	ETV5	ETS variant 5
7912157	0.0004916	1.43e-05	-1.91e+01	3.9017	-1.26374324	ERRFI1	ERBB receptor feedback inhibitor 1
8049246	0.000406	1.03e-05	2.05e+01	4.28328	1.26358058	INPP5D	inositol polyphosphate-5-phosphatase D
8115099	0.0005205	1.56e-05	-1.87e+01	3.80302	-1.26276645	PDGFRB///PDGFRB	platelet derived growth factor receptor beta///platelet derived growth factor receptor beta
8114215	0.0010836	5.60e-05	-1.41e+01	2.30638	-1.26152762	PITX1	paired like homeodomain 1
8154725	0.0004984	1.46e-05	-1.90e+01	3.87847	-1.26137179	KRT18	keratin 18
8016245	0.0013718	8.19e-05	1.30e+01	1.85832	1.26109438	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A
7932530	0.0005757	1.85e-05	-1.80e+01	3.59984	-1.26058604	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
8169447	0.0009285	4.25e-05	1.50e+01	2.62997	1.26050121	HTR2C	5-hydroxytryptamine receptor 2C
7923635	0.0008165	3.40e-05	-1.58e+01	2.89287	-1.26042446	PLEKHA6	pleckstrin homology domain containing A6
7958724	0.003171	3.01e-04	9.72	0.31228	1.25987782	LINC01405	long intergenic non-protein coding RNA 1405
8128620	0.0006355	2.21e-05	1.73e+01	3.39366	1.2594825	BEND3	BEN domain containing 3
7985317	0.0048234	5.75e-04	-8.39	-0.4581	-1.25917588	CEMIP	cell migration inducing hyaluronan binding protein
7919028	0.0005517	1.71e-05	1.83e+01	3.69226	1.25913118	TBX15	T-box 15
7976425	0.0007875	3.21e-05	1.60e+01	2.96154	1.25910836	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2
8116227	0.0010419	5.24e-05	-1.43e+01	2.38536	-1.25874819	CLK4	CDC like kinase 4
7982004	0.0015608	1.02e-04	1.24e+01	1.59839	1.2587406	SNORD116-28	small nucleolar RNA, C/D box 116-28
8065071	0.0013693	8.16e-05	-1.30e+01	1.86226	-1.25864371	FLRT3	fibronectin leucine rich transmembrane protein 3
8171624	0.0013685	8.13e-05	1.30e+01	1.86607	1.25863625	ADGRG2	adhesion G protein-coupled receptor G2
7965226	0.001717	1.19e-04	-1.20e+01	1.41757	-1.2585356	RASSF9	Ras association domain family member 9
7919560	0.0016115	1.07e-04	-1.22e+01	1.53651	-1.25791649	RNVU1-15	RNA, variant U1 small nuclear 15
7970404	0.0006593	2.34e-05	1.71e+01	3.32741	1.25762133	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2
8088680	0.0008285	3.48e-05	-1.57e+01	2.86445	-1.25663822	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
8114225	0.0004805	1.36e-05	-1.93e+01	3.95804	-1.25634025	H2AFY	H2A histone family member Y
7972750	0.0004509	1.24e-05	-1.97e+01	4.06826	-1.25609002	COL4A1	collagen type IV alpha 1 chain
8010082	0.001461	9.05e-05	1.27e+01	1.73962	1.25578976	SNORD1A	small nucleolar RNA, C/D box 1A
8032839	0.0012049	6.71e-05	1.36e+01	2.09334	1.25531155	SEMA6B	semaphorin 6B
8174610	0.0005435	1.65e-05	-1.85e+01	3.73402	-1.25494326	LRCH2	leucine rich repeats and calponin homology domain containing 2
8166593	0.0022007	1.75e-04	1.10e+01	0.9604	1.25486527	IL1RAPL1	interleukin 1 receptor accessory protein like 1
8058765	0.0004624	1.28e-05	-1.95e+01	4.02637	-1.25424578	FN1	fibronectin 1
8053231	0.0005018	1.49e-05	1.89e+01	3.85392	1.25386233	LOXL3	lysyl oxidase like 3
7986350	0.0005991	1.99e-05	1.77e+01	3.51733	1.2528701	ARRDC4	arrestin domain containing 4
8135033	0.0014641	9.10e-05	1.27e+01	1.73323	1.25275941	MUC12	mucin 12, cell surface associated
8180212	0.000574	1.84e-05	-1.80e+01	3.60874	-1.25269455	TBCA	tubulin folding cofactor A
8145136	0.0008112	3.36e-05	-1.58e+01	2.90744	-1.25250884	PPP3CC	protein phosphatase 3 catalytic subunit gamma
7942400	0.0009081	4.08e-05	-1.52e+01	2.67919	-1.25222878	P2RY2	purinergic receptor P2Y2
8066407	0.0006103	2.07e-05	-1.76e+01	3.4732	-1.25185765	FITM2	fat storage inducing transmembrane protein 2
7902495	0.0008389	3.59e-05	-1.56e+01	2.82845	-1.24932017	NEXN	nexilin F-actin binding protein
7908125	0.0009471	4.41e-05	-1.49e+01	2.58703	-1.24929865	RGL1	ral guanine nucleotide dissociation stimulator like 1
8108724	0.001238	6.98e-05	1.35e+01	2.04764	1.24828458	PCDHB10	protocadherin beta 10
8033362	0.0005298	1.60e-05	1.86e+01	3.77309	1.24816494	INSR	insulin receptor
